,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
495,Quick opinion on the #StockMarket and its recent price action. $SPY $SPX $DJI $IXIC $RUT $VIX $BA $ZM $MSFT $AAPL $AAL $DIS $BAC,neutral,2020-04-07 13:06:31+00:00,0,0,,#StockMarket
497,Resistance: 8029 Supoort: 7190 Exchange : https://risu.io/Ccz #BTC #Bitcoin #StockMarket #link #Binance #FTX #Trade #Trader #dji #gold #goldprice,neutral,2020-04-07 07:58:40+00:00,0,0,,#BTC #BTC #Bitcoin #Bitcoin #StockMarket #link #Binance #Binance #FTX #Trade #Trader #dji #gold #goldprice
499,Big funds never sell stocks if they are cheap!! #NASDAQ #DJI #DAX #SNP #EURUSD #forex #Corona #StockMarket ,neutral,2020-04-07 02:41:50+00:00,1,1,,#NASDAQ #DJI #DAX #SNP #EURUSD #forex #Corona #StockMarket
500,Stock market bottom? $QQQ $SPY $DJI,negative,2020-04-07 00:32:52+00:00,0,0,,
501,"SP500 Elliott Wave 7 April 2020 https://youtu.be/iedxzHDDXjQ via @YouTube SPY,SPX, Futures, Index, US30 CFD Trading,Technical Analysis,Day Trading, strategies, cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI, cfds",neutral,2020-04-06 23:41:26+00:00,0,1,@YouTube,
502,"SP500 Elliott Wave 7 April 2020 https://youtu.be/iedxzHDDXjQ via @YouTube Emini, (ES), SPY,SPX, day trading,NDX, Nasdaq,DJI,stock market",neutral,2020-04-06 22:06:07+00:00,0,0,@YouTube,
503,"Here are the biggest winners in the stock market for April 6, as major indexes jump at least 7% https://www.marketwatch.com/story/here-are-the-biggest-stock-market-winners-april-6-as-major-indexes-jump-at-least-7-2020-04-06?reflink=mw_share_twitter $SPX $DJI $DJIA $NDX",neutral,2020-04-06 21:19:19+00:00,2,8,,
504,"SP500 Elliott Wave 7 April 2020 https://youtu.be/iedxzHDDXjQ via @YouTube Emini, (ES), SPY,SPX, Futures, Index, US30 CFD Trading,Technical Analysis,Day Trading, strategies, cfd trading, options trading,spread betting, US Stock Market,ETF,VOO,NASDAQ-100,DJI",neutral,2020-04-06 21:12:37+00:00,0,0,@YouTube,
505,#NYSE final results: (% change just for today) from @tradingview #DJI : +7.73 % #SP500 : +7.03% #NASDAQ : +7.31% â€”â€” #StockMarketCrash2020 #StockMarket #stockstowatch #trading #TradingView #Technicalanalysis,neutral,2020-04-06 20:47:43+00:00,0,0,@tradingview,#NYSE #DJI #SP500 #NASDAQ #StockMarketCrash2020 #StockMarket #stockstowatch #trading #TradingView #Technicalanalysis
506,"Let's see how corelated #Bitcoin is to the stock market. We gonna see new lows on $SPX, $DJI, and $NIFTY. $XAU and $XAG compared to former 2 will be ascending. I'll be eagerly waiting for $BTC action when the next waves of lows hit.",negative,2020-04-06 20:37:58+00:00,0,1,,#Bitcoin #Bitcoin
507,"Regarding the markets: the most important question is not if we are in a V-shape recovery in spite of what we print. But rather, what industry will tumble first and set the domino effect!? #SP500 #StockMarket $spx #DJI",negative,2020-04-06 20:17:21+00:00,0,0,,#SP500 #StockMarket #DJI
508,Bro what? Where do you get that info? Stock market was in an unprecedented bull run since 2012-13. with a short dip in 15-16. DJI added almost 20k points in 7 years.,negative,2020-04-06 15:05:48+00:00,0,1,,
509,"Dow soars more than 1,000 points as Wall Street rebounds from a steep sell-off last week. $^DJI Interactive Chart: https://yhoo.it/3bIymku via @YahooFinance #coronavirus #stock #equity #markets",positive,2020-04-06 13:57:55+00:00,0,0,@YahooFinance,#coronavirus #stock #equity #markets
510,The Dow Jones could be suspended if the value changes by 5% before the opening. target: 22100 #StockMarket $dji @cryptomocho,negative,2020-04-06 12:26:49+00:00,0,1,@cryptomocho,#StockMarket
511,"In episode 2 of the Stock Market Options Trading podcast, we look at best options strategy for beginner options traders, like running an insurance company so you know exactly how to think about this trade. https://stock-market-options-tr.captivate.fm #stocks #finance #investing $SPY $SPX $DJI $$",neutral,2020-04-06 07:27:03+00:00,0,0,,#stocks #finance #investing
512,You won't see videos like this on the stock market. This is the secret to making money. Trust Yourself To Profit In Investing And Trading #DrTranBioSci #IntegratedBioSciInvesting #StocksTowatch #Coronavirus #CoronaBearMarket $AMRN $ITCI $DJI $XBI,neutral,2020-04-05 17:35:55+00:00,0,1,,#DrTranBioSci #IntegratedBioSciInvesting #StocksTowatch #Coronavirus #CoronaBearMarket
513,#DowJones Futures: Why This #StockMarket Rally Is More Dangerous Than The #Coronavirus Market Crash. $ES $DJI $VIX $SPY https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-riskier-than-coronavirus-stock-market-crash/ via @IBDinvestors,negative,2020-04-05 15:49:58+00:00,0,1,@IBDinvestors,#DowJones #StockMarket #Coronavirus
514,"Global markets ended in the red for the week with the exception of Toronto Stock Exchange which ended up 2%, this was due to the massive move in #oil. $SPY $DJI $GLD $TBT $TLT http://www.thomaswealth.ca",negative,2020-04-05 14:45:36+00:00,0,2,,#oil
516,"In January Trump had stopped tweeting about the stock market. His silence coincided with a 20% decline in the DJI average, the index Trump has so often cited as the measure of his own success ",negative,2020-04-05 11:53:27+00:00,4,3,,
519,Stock Market Today: Why PepsiCo and #Boeing are on the Move @themotleyfool #stocks $BA $PEP $^DJI ,neutral,2020-04-04 18:49:00+00:00,0,0,@themotleyfool,#Boeing #stocks
520,"Chief, He makes an argument about the World â€œMarketsâ€ hence I chose to mention DJI instead of Dollar Index, Thereâ€™s a difference between a Stock Exchange and Currency Exchange, He must explain DJI 40% Jump while JSE saw a Fall on the ALSI",neutral,2020-04-04 17:23:21+00:00,0,0,,
521,Stock Market Crash will happen very soon and the market will print a massive red candle We will fix the old bearish divs. $DJI $DJIA $SPX $SP #DJI #DJIA #SPX500 #SP500 #DowJones #dowfutures #market #stocks #trade #Ñ€Ñ‹Ð½Ð¾Ðº #Ð±Ð¸Ñ€Ð¶Ð° #Ñ„Ð¾Ð½Ð´Ð¾Ð²Ñ‹Ð¹Ñ€Ñ‹Ð½Ð¾Ðº #Crisis #trading #news #crash,negative,2020-04-03 21:18:29+00:00,0,4,,#DJI #DJIA #SPX500 #SP500 #DowJones #dowfutures #market #stocks #trade #Crisis #trading #news #crash
523,Stock Market News: These 2 Stock Winners Are Thriving Despite the Coronavirus @themotleyfool #stocks $MKTX $CHWY $^DJI $^GSPC $^IXIC ,positive,2020-04-03 19:59:32+00:00,0,2,@themotleyfool,#stocks
524,Stock market is having a fake rally. DJI should be below 15K,negative,2020-04-03 19:43:42+00:00,0,4,,
525,"Search Results Finance Results Market Summary &gt; Dow Jones Industrial Average INDEXDJX: .DJI 21,030.18 âˆ’383.26 (1.79%) Apr 3, 3:30 PM EDT Â· Disclaimer 20,995.69 3:30 PM Fuck the stock market",negative,2020-04-03 19:31:23+00:00,0,0,,
526,The #Fed balance sheet has exploded again this week now eclipsing $5.8T adding over half a TRILLION dollars last week. These numbers are staggering. Not to fear monger but this is not sustainable. #economy #stockmarket $SPY $SPX $DJI,negative,2020-04-03 18:05:04+00:00,0,6,,#Fed #economy #stockmarket
527,"Can feel the #StockMarket slowly shedding ""buy-the-dip"" mentality &amp; coming to the realization jumping on any news will only be met with selling until #COVID19 peak. #FED has slowed our fall, but cannot keep $SPY &amp; $DJI up. #trading #investing #stocks #SwingTrading",negative,2020-04-03 16:41:39+00:00,0,1,,#StockMarket #COVID19 #FED #trading #investing #stocks #SwingTrading
528,Holding off on buying stonks until we find a new bottom. #StockMarketCrash2020 #StockMarket $spy $dji $aapl $tsla,negative,2020-04-03 15:44:01+00:00,0,1,,#StockMarketCrash2020 #StockMarket
530,"If you're new to #options #trading, Episode 2 of the Stock Market Options Trading podcast is for you. I talk you through what I believe is the best options strategy for beginner options traders. Listen here: https://stock-market-options-tr.captivate.fm #stockmarket $SPY $SPX #DJI $$",neutral,2020-04-03 12:25:10+00:00,0,3,,#options #trading #stockmarket #DJI
531,"6 million people lose their jobs in the US and their stock market shoots up. Dow Jones Industrial Average INDEXDJX: .DJI 21,413.44 +469.93 (2.24%) @realDonaldTrump you have got this well wrong",negative,2020-04-03 09:18:48+00:00,0,1,@realDonaldTrump,
532,Is #btc price based on speculation as much as the #stockmarket is? Or are there other factors? #cryptocurrency #bitcoin #crypto #NYSE #NASDAQ #SP500 #dow #dji #trading #stock #stocks #blockchain,neutral,2020-04-03 05:54:28+00:00,0,0,,#btc #btc #stockmarket #cryptocurrency #bitcoin #bitcoin #crypto #NYSE #NASDAQ #SP500 #dow #dji #trading #stock #stocks #blockchain
533,4H é ­è‚©é ‚åœ¨è·Œç ´5843å¾Œæˆç«‹ï¼Œå¯ä»¥çœ‹åˆ°4704 Resistance: 7190 Supoort: 6671 - 6423 Exchange : https://risu.io/Ccz #BTC #Bitcoin #StockMarket #link #Binance #FTX #Trade #Trader #dji #gold #goldprice,neutral,2020-04-03 05:34:26+00:00,0,0,,#BTC #BTC #Bitcoin #Bitcoin #StockMarket #link #Binance #Binance #FTX #Trade #Trader #dji #gold #goldprice
534,"I think people are miscalculating just how much they can overextend the stock market in a massive parabolic run like this, It will shake everyone out and moon right after. Mark my words. $spx $dji",negative,2020-04-03 02:13:05+00:00,1,12,,
535,"The stock Market will not go back up until we have a New President! There is nothing in or from The President or VP to give anyone any confidence in anything American! I set the DJI FLOOR at 13,000, if we are lucky! ",negative,2020-04-03 00:38:01+00:00,0,0,,
536,"Kingdom calls urgent OPEC meeting with aim of reaching a ""fair"" solution to restore balance to oil market--Saudi Arabia said on Thursday #OOTT $SPY $DJI #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading",neutral,2020-04-03 00:22:28+00:00,2,0,,#OOTT #trading #investing #stocks #markets #StockMarket #SwingTrading #DayTrading
537,Pulled this from #thinkorswim So the unemployment rate is supposed to still be below 4% tomorrow? I guess I don't know how this works. $SPY $SPX #stockmarket #stocks $DJI ,neutral,2020-04-02 23:50:50+00:00,0,0,,#thinkorswim #stockmarket #stocks
538,today I learned that the worst depression in 100 years pumps the stock market $DJI ,neutral,2020-04-02 18:15:34+00:00,0,0,,
539,LOCKDOWN FOREVER AND EVER! YOUR ENTIRE LIFE IS ABOUT TO CHANGE. #StockMarket #Lockdown $spx $spy $ndx $qqq $rty $iwm $dji $dia $vix,neutral,2020-04-02 18:10:27+00:00,0,0,,#StockMarket #Lockdown
540,"stock market loves 10 million unemployed in 2 weeks, the worst since the Great Depression. 96% of workers canâ€™t work. companies going bust. and the $DJI is pumping?",negative,2020-04-02 14:45:01+00:00,0,0,,
541,"Todayâ€™s US data showed 6.6 Millions American filed for unemployment and S&P, DJI, skyrocketing after the release at +2.3% after Just 1h30 of trading... Whats wrong with investors? Letâ€™s see where it goes end of session #stocks #equities #stockmarket",negative,2020-04-02 14:43:27+00:00,0,0,,#stocks #equities #stockmarket
542,#Bitcoin is holding up well relative to the $SPX and $DJI But the stock market not reacting like I thought they would after these unemployment numbers The power of BRRRRR is strong,negative,2020-04-02 13:53:52+00:00,1,28,,#Bitcoin #Bitcoin
543,"Orange: BTC Blue: DJI futures On April 1st, #Bitcoin has finally decoupled from the stock market. ",neutral,2020-04-02 13:44:40+00:00,0,0,,#Bitcoin #Bitcoin
544,$SPX $SPY $DJI $ES Is time to focus on the good things. If the end of the world is coming there is nothing we can do about it and another 30% or 50% stock market decline won't matter. Market is open and you can still short stocks... good morning.,negative,2020-04-02 09:59:31+00:00,0,1,,
546,#DJI #Economicdata #wallst US March unemployment rate due on Friday. Previous 3.9% - Expected 25% The stockmarket would have already priced that in though,neutral,2020-04-02 07:50:29+00:00,0,0,,#DJI #Economicdata #wallst
548,"COVID-19 Statistics: Confirmed Cases: 933,697 Confirmed Deaths: 49,008 Asymptomatic Cases: 1,781 Symptomatic Cases: 396 Self-Positive: 609 U.S. Stock Market: 7.79% (DJI) #coronavirus #COVID19 #QuarantineLife",neutral,2020-04-01 19:59:38+00:00,0,2,,#coronavirus #COVID19 #QuarantineLife
549,"#dji is free falling, shortest bear market LMAO #StockMarket #btc",negative,2020-04-01 19:45:40+00:00,0,1,,#dji #StockMarket #btc #btc
550,TRILLIONS Lost in Stock Markets #YPUF! $DIA $SPY $QQQ $IYR $FREL $VNQ $XLRE $JETS $UAL $DAL $BA $UTX $RTN $LUV $AAL $XHB $XLF $JPM $WFC $BAC $KBE $DJI $DJX $NDX $SPX,negative,2020-04-01 19:41:56+00:00,0,0,,#YPUF
551,"I love my gut instincts. It's just common sense. It's the one thing that cannot be replicated. I don't trade based on my gut, but it helps. Those following me closely know what I mean. I'm short this stock market I've mentioned. I added to positions today. #RudeAwakening #DJI ",negative,2020-04-01 19:41:34+00:00,0,4,,#RudeAwakening #DJI
552,"The stock market ( $DJI - #DOW) could be hovering between $17,200 - $17,800 within the days of April 6th, 2020 to April 13th, 2020. Based on a educated TA chart.",neutral,2020-04-01 18:18:11+00:00,1,17,,#DOW
553,"But we donâ€™t talk about how the stock market,DJI for example was up over 40% since the election before the Coronavirus. I would like to point out that part of the stock market decline is from the Saudi Arabia-Russia oil price war.",neutral,2020-04-01 16:50:59+00:00,0,1,,
554,"Covid-19 is impacting everyone....but anyone that argues US stock market (DJI) is ""owned"" by a president should be thinking about %'s (not ""high"" or ""low"") and consider external factors. (9-11,war, etc) Here are the past 9 presidents through their 38th month in office. ",neutral,2020-04-01 14:59:16+00:00,0,0,,
555,#US stock markets slump today. #DowJones -3.85% #NASDAQ -2.91% S&amp;P 500 index -3.81%. Gold stocks open lower. #stockmarket $DJI #DJIA,negative,2020-04-01 13:32:24+00:00,0,0,,#US #DowJones #NASDAQ #stockmarket #DJIA
556,This is why stock markets will recover soon!! #DAX30 #coronavirus #eurusd #DJI #NASDAQ #SNP,positive,2020-04-01 05:54:08+00:00,0,1,,#DAX30 #coronavirus #eurusd #DJI #NASDAQ #SNP
557,Summer willl be the time where eurusd approaches 1.25 and stock markets approach their records!! We will swimm in the money pool! 1. Shopping will burst in april and may!! 2. Central banks spread a lot of money!! #dax #EURUSD #DJI #COVID19 #NASDAQ #SNP #meteor #Coronavirus,positive,2020-04-01 05:46:16+00:00,0,0,,#dax #EURUSD #DJI #COVID19 #NASDAQ #SNP #meteor #Coronavirus
558,"The historical average Shiller PE ratio of the S&P 500 is 16.7. TODAY, even after the recent plunge, that ratio sits at 24.4. The ""P"" has been falling, but also look for the ""E"" to get a major haircut in the coming quarters. $DJI $SPY $NASDAQ #stocks #stockmarket",neutral,2020-03-31 23:17:58+00:00,0,0,,#stocks #stockmarket
559,The Dow just booked the worst 1st quarter in 124 years â€” hereâ€™s how the stock market tends to perform after brutal quarters #marketcrash $DJI #coronavirus,negative,2020-03-31 22:04:58+00:00,0,1,,#marketcrash #coronavirus
560,US #stockmarket just finished WORST #March since the Great Depression for #DowJones S&amp;P500 Meantime WORST Quarter since 2008! Hopes for another #Stimulusplan didn't help rally #stocks #GoldmanSachs now PREDICTS -34% in Q2 #economy Here are the differences between 2020 &amp; 2008 $dji ,negative,2020-03-31 20:26:22+00:00,10,76,,#stockmarket #March #DowJones #Stimulusplan #stocks #GoldmanSachs #economy
561,Summer willl be the time where eurusd approaches 1.25 and stock markets approach their records!! 1. Shopping will burst in april and may!! 2. Central banks spread a lot of money!! #dax #EURUSD #DJI #COVID19 #NASDAQ #SNP #StayAtHome #NoMoreDreamOutNow #Coronavirustruth,positive,2020-03-31 19:18:26+00:00,0,1,,#dax #EURUSD #DJI #COVID19 #NASDAQ #SNP #StayAtHome #StayAtHome #NoMoreDreamOutNow #Coronavirustruth
562,Is the Coronavirus Bear Market Finally Over? @themotleyfool #stocks $VTI $^DJI #investing #stockmarket #bearmarket #recession,neutral,2020-03-31 17:17:59+00:00,0,0,@themotleyfool,#stocks #investing #stockmarket #bearmarket #recession
567,An Important Message for Investors: Donâ€™t Panic Even If Stocks Fall Further $TSX.CA $DJI #stocks #stockstowatch #investing #investingnews #Canada #stockmarketcrash #StockMarket #StockMarketCrash2020,negative,2020-03-30 20:53:06+00:00,0,0,,#stocks #stockstowatch #investing #investingnews #Canada #stockmarketcrash #StockMarket #StockMarketCrash2020
568,"Sure the #stockmarket &amp; #Bitcoin is correlated but which would you rather have? #DJI 295% Gain or $BTC 200,000,000% Gain",neutral,2020-03-30 19:29:12+00:00,0,5,,#stockmarket #Bitcoin #Bitcoin #DJI
569,"How the Dows Fractal of Doom Could Take #bitcoin to $1,000 NewsBTC #btcusd #crypto #dji #DowJones #StockMarket https://www.newsbtc.com/2020/03/30/how-the-dows-fractal-of-doom-could-take-bitcoin-to-1000",negative,2020-03-30 19:00:55+00:00,0,0,,#bitcoin #bitcoin #btcusd #crypto #dji #DowJones #StockMarket
570,$Total Market Cap - Last week's weekly candle held green &amp; this week is starting green. Support seems to be holding as the Stochastic RSI lead crosses the signal. #Crypto is about to sharply separate from traditional stock markets soon. #Bitcoin #StockMarketCrash $DJI ,positive,2020-03-30 17:10:26+00:00,7,38,,#Crypto #Bitcoin #Bitcoin #StockMarketCrash
571,#DJI We knew this day would come. That's why we are in #crypto. The Dow has not reached the bottom yet. We are seeing a B wave which is also called a Bull Trap. It's a fake out. We still have another leg down. #StockMarket #FinancialReset,negative,2020-03-30 16:52:05+00:00,5,16,,#DJI #crypto #StockMarket #FinancialReset
572,"itâ€™s the end of the world, but the stock market is pumping $DJI ",negative,2020-03-30 15:01:52+00:00,0,7,,
573,"Dow Jones Industrial Average INDEXDJX: .DJI 21,940.56 +303.78 (1.40%) People dying yet the US stock market goes up again. Thats what $6T will do for the rich.",positive,2020-03-30 14:53:03+00:00,0,2,,
574, ... down 2% is the new up which make up 1.5% the new bull market #stocks #stockmarket $SPX $DJI,positive,2020-03-30 14:35:01+00:00,0,0,,#stocks #stockmarket
575,Recovery in stock markets soon!! Euro will be affected positively!! Reuters: George Soros gives 1 million euros to Budapest's coronavirus fight #DowJones #DAX #NASDAQ #DJI #coronavirus #corona #SNP #eurusd,positive,2020-03-30 10:05:32+00:00,0,2,,#DowJones #DAX #NASDAQ #DJI #coronavirus #corona #SNP #eurusd
577,Oil futures are down $1.50. Trump extends shutdown another 30 days. But $SPY futures are up. What are these pajama traders smoking? $DJI #StockMarket,neutral,2020-03-30 04:49:17+00:00,3,32,,#StockMarket
578,"100K deaths in US alone = Cheap S&P500, DJI etc Shopping spree for stock market!",negative,2020-03-30 03:05:07+00:00,0,0,,
579,The Fed has been irresponsible in their policy response to the #coronavirus. Find out thoughts on this and much more in our weekly Thomas Wealth Investment Newsletter. #Economy #stockmarket $SPY $SPX $DJI $TBT $TLT $KMX $STZ,negative,2020-03-29 23:10:13+00:00,1,4,,#coronavirus #Economy #stockmarket
580,Trump calls press conference at 5pm ET Sunday. Just a mere coincidence that futures will open immediately after the presser... right? Can't wait to see him put another coaster under this wobbly table. #stocks #stockmarket #NYSE $SPY $DJI $NDX,neutral,2020-03-29 19:00:59+00:00,0,0,,#stocks #stockmarket #NYSE
581," Cryptosomniac: US Stock Market | March 29, 2020 | DJI Fractal from 1929 | Two options for Economy vs. Life http://dlvr.it/RSnMXj via âŸ¶",neutral,2020-03-29 17:27:31+00:00,1,0,,
582,"US Stock Market | March 29, 2020 | DJI Fractal from 1929 | Two options for Economy vs. Life #cryptocurrency #bitcoin #crypto #blockchain",neutral,2020-03-29 17:15:29+00:00,0,1,,#cryptocurrency #bitcoin #bitcoin #crypto #blockchain
583,"Google stock market performance from in 2009 to 2019. Factually, it's a proven fact. Check DJI, Nasdaq 100 and S&amp;P 500 for verification. The market is down 15% year to date but had returns &gt; 30% in 2019.",neutral,2020-03-29 16:44:24+00:00,0,0,,
584,"2020 stock market crash began on Monday, March 9, the day I recorded this vidoe. The Dow $DJI fell 2,013.76 points that day to 23,851.02.3 It had fallen 7.79%. Black Monday 2020 was, at that time, the Dowâ€™s worst single-day point drop in U.S. market history. ",negative,2020-03-29 14:42:19+00:00,3,56,,
586,"And the stock market goes up, acting like... #SPX $SPY #DJI $DJI https://twitter.com/McMurtrieSF/status/1243388376713031682",positive,2020-03-29 09:54:00+00:00,0,0,,#SPX #DJI
587,"S&P500 Elliott Wave Analysis 26 March 2020 https://youtu.be/mJFBwbuAMbA via @YouTube SPX, DJI, RUT, Futures, options, day trading, emini, CFDs, investing, US stock market",neutral,2020-03-29 03:58:45+00:00,0,0,@YouTube,
588,"#cannabiscommunity #cannabis #marijuana -https://mmpconnect.com/stock-market-wrap-up-why-marijuana-stocks-soared-but-beyond-meat-fell/- The stock market kept up its winning streak on Thursday, with the Dow Jones Industrial Average (DJINDICES:^DJI) and the S&amp;P 500 (SNPINDEX:^GSPC) extending their winning streaks to three straight days. ... ",positive,2020-03-28 18:01:07+00:00,0,0,,#cannabiscommunity #cannabis #marijuana
589,The Great Leveraged Take-Over Of Americana. Now Socialism For The Rich. $spx $spy $qqq $ndx $rty $iwm $dji $dia $vix $es_f $tran #stocks #StockMarket ,neutral,2020-03-28 16:05:18+00:00,0,3,,#stocks #StockMarket
590,"#marijuana #cannabis #cannabiscommunity-https://mmpconnect.com/stock-market-wrap-up-why-marijuana-stocks-soared-but-beyond-meat-fell/- The stock market kept up its winning streak on Thursday, with the Dow Jones Industrial Average (DJINDICES:^DJI) and the S&amp;P 500 (SNPINDEX:^GSPC) extending their winning streaks to three straight days. ... ",positive,2020-03-28 15:49:25+00:00,1,0,,#marijuana #cannabis #cannabiscommunity
591,"Based on historical accounts this might be golds time to shine. Also, crazy to see where the stock market topped and reversed from. Can't make this stuff up. $DJI $XAU",positive,2020-03-28 15:41:22+00:00,3,8,,
592,$SPX $SPY $DJI $ES If you think the is going DOWN BIG remember that shorting the stock market or gold won't save you from nuclear wheapons. Short when you have to short. Buy gold when you have to buy gold and go long when everybody thinks the end of the world is coming.,neutral,2020-03-28 14:53:46+00:00,0,2,,
593,"If the Don is going to make the rules, then I guess the SPX and DJI will be the next IBVC (Venezuela stock market, did a 20x in 2019). The question is at what cost to the USD and more importantly, the people. #bitcoinfixesthis",neutral,2020-03-28 13:46:55+00:00,0,0,,#bitcoinfixesthis
594,#stockmarket #DJI Big crash is coming for stockmarkets ,negative,2020-03-28 09:34:39+00:00,0,0,,#stockmarket #DJI
595,"#Btc #btcusd #crypto #btc #bitcoin #StockMarket #DJI Last 30 min of US sharemarket fell sharply on Friday, indicating jitters. We all know about the unemployment claims but the real fireworks will be the March offical job figures on Fri 3 rd April. Mark it in your diary ",negative,2020-03-28 08:09:35+00:00,0,1,,#Btc #Btc #btcusd #crypto #btc #btc #bitcoin #bitcoin #StockMarket #DJI
597,"Mar 23-27: for the week SPX +10.3%, COMP +9.1%, Dow +12.8% https://www.domainmondo.com/p/markets.html #stocks #StockMarket #investors #investing #COVID19 #coronavirus #economy #SPX500 #DJI #NASDAQ",neutral,2020-03-27 23:01:13+00:00,5,4,,#stocks #StockMarket #investors #investing #COVID19 #coronavirus #economy #SPX500 #DJI #NASDAQ
598,It wouldn't be a stock market if we didn't have the obligatory algos end of day/week fade. $DJI $SPY $QQQ $IWM,neutral,2020-03-27 20:02:03+00:00,0,5,,
599,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup,neutral,2020-03-27 16:49:14+00:00,0,0,,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup
600,Closed out all my short positions . Thank-you Stock market for the new 2020 Vette! sitting on cash till next week $DJIA $GLD $SLV #gold #silver $GOLD $NEM $AU $SA $NUGT $JNUG $SPY $VXX $DJI $DIA,neutral,2020-03-27 16:30:48+00:00,0,2,,#gold #silver
601,"#CoronaVirusUpdate is still forcing the #stockmarket down heavily. Now this little intraday channel on #SP500, #NASDAQ and #DJI should hold and fade down. Let's see. #Pandemia numbers broke the half million people ill today.",negative,2020-03-27 15:58:18+00:00,0,1,,#CoronaVirusUpdate #stockmarket #SP500 #NASDAQ #DJI #Pandemia
602,"Crazy how the stock market works. It's like of like... ""If you wiggle the bait, will they bite?"" We all know it's going to fall further over the next year. Now is not the time to buy. I'm waiting for .DJI at 15,000 before I call rock bottom, poss further on globalist imbalances",negative,2020-03-27 15:57:15+00:00,0,0,,
603,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup,neutral,2020-03-27 15:03:51+00:00,0,0,,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup
604,"Good morning everyone, Today is Friday, March 27, 2020. It is 9:00 AM CST/10:00 AM EST. The stock market at this moment: DJI: 21,624 NAS: 7,647 SP500: 2532",neutral,2020-03-27 14:04:24+00:00,0,0,,
605,â€˜Most photographedâ€™ Wall Street Trader has Coronavirus https://www.850wftl.com/most-photographed-wall-street-trader-has-coronavirus/ #DJI #Stockmarket #coronavirus,neutral,2020-03-27 13:36:09+00:00,0,0,,#DJI #Stockmarket #coronavirus
606,Stock markets are back in the red as expected... It is now in base formation and it will be choppy in a bear market... $VIX is still high ... $SPX $NDX $DJI #STOXX600,negative,2020-03-27 11:11:36+00:00,0,0,,#STOXX600
607,What do you think? #dji #snp500 #nasdaq #stockmarket ,neutral,2020-03-27 09:15:50+00:00,0,1,,#dji #snp500 #nasdaq #stockmarket
608,"Good morning everyone, how do you think the US stock market will open this morning? #dji #nasdaq #snp500 #stockmarket #stocks #invest #poll #question",neutral,2020-03-27 09:14:16+00:00,1,1,,#dji #nasdaq #snp500 #stockmarket #stocks #invest #poll #question
609,"#StockMarket #News The Dow Jones Industrial Average (DJI) rose 1,351.62 points, or 6.38%, to 22,552.17, the S&amp;P 500 (SPX) gained 154.51 points, or 6.24%, to 2,630.07 and the Nasdaq Composite (IXIC) added 413.24 points, or 5.6%, to 7,797.54. http://www.galore.pro @GalorePro_",positive,2020-03-27 08:46:51+00:00,0,1,@GalorePro_,#StockMarket #News
611,Weird that the stock market is up 20% from the bottom even though there were 30K new Covid-19 cases in the country. The unemployment rate is at the highest. I see $DJI touching around 23k~ and potentially headed down to 15K~ in the next few weeks #StockMarket #DJI #COVID19,negative,2020-03-27 03:48:45+00:00,2,12,,#StockMarket #DJI #COVID19
612,"$SPY $DJI are we heading to â€œComplacencyâ€? Be alerted guys, stock market might end up like $BTC chart 2016-2019",negative,2020-03-27 03:20:34+00:00,0,6,,
613,#History And Causes Of The #1929 #StockMarket Crash Wall Street $DJI https://bit.ly/2NkPFR6,negative,2020-03-27 01:05:37+00:00,0,0,,#History #StockMarket
614,"#marijuana #cannabis #cannabiscommunity-https://mmpconnect.com/stock-market-wrap-up-why-marijuana-stocks-soared-but-beyond-meat-fell/- The stock market kept up its winning streak on Thursday, with the Dow Jones Industrial Average (DJINDICES:^DJI) and the S&amp;P 500 (SNPINDEX:^GSPC) extending their winning streaks to three straight days. ... ",positive,2020-03-26 23:30:07+00:00,0,1,,#marijuana #cannabis #cannabiscommunity
